filename,width,height,class,xmin,ymin,xmax,ymax
particle-910.jpg,468,418,particle,192,371,468,417
yeast-370.jpg,136,160,yeast,9,34,131,145
yeast-370.jpg,136,160,yeast,1,138,23,160
yeast-729.jpg,88,84,yeast,7,5,61,42
yeast-427.jpg,120,102,yeast,39,17,98,79
yeast-719.jpg,112,106,yeast,7,12,72,85
particle-172.jpg,324,332,particle,77,27,202,112
particle-172.jpg,324,332,particle,48,142,106,205
particle-172.jpg,324,332,particle,69,103,235,291
particle-776.jpg,374,276,particle,105,65,323,194
particle-776.jpg,374,276,particle,212,26,247,46
particle-587.jpg,266,186,particle,13,92,74,138
particle-587.jpg,266,186,particle,79,5,201,134
particle-294.jpg,318,206,particle,65,9,208,152
particle-294.jpg,318,206,particle,211,20,245,57
yeast-758.jpg,68,84,yeast,22,35,52,70
yeast-679.jpg,160,110,yeast,34,26,156,94
yeast-152.jpg,72,80,yeast,37,12,64,40
yeast-25.jpg,214,174,yeast,41,35,127,108
particle-232.jpg,308,258,particle,37,28,181,161
particle-232.jpg,308,258,particle,88,168,224,231
particle-559.jpg,594,456,particle,81,15,424,224
particle-559.jpg,594,456,particle,1,181,77,262
particle-559.jpg,594,456,particle,299,208,582,394
particle-194.jpg,432,328,particle,19,65,411,303
particle-194.jpg,432,328,particle,295,16,417,119
particle-194.jpg,432,328,particle,43,119,91,161
particle-194.jpg,432,328,particle,29,184,92,239
particle-195.jpg,250,240,particle,53,34,216,161
particle-195.jpg,250,240,particle,98,157,147,215
yeast-485.jpg,52,70,yeast,5,4,39,32
particle-214.jpg,290,412,particle,8,39,56,92
particle-214.jpg,290,412,particle,81,130,141,153
particle-214.jpg,290,412,particle,171,46,201,82
particle-214.jpg,290,412,particle,32,141,275,364
particle-214.jpg,290,412,particle,1,191,32,246
particle-214.jpg,290,412,particle,55,385,101,412
particle-760.jpg,434,328,particle,110,54,363,254
yeast-879.jpg,94,94,yeast,31,17,87,86
yeast-957.jpg,40,48,yeast,3,4,31,30
yeast-644.jpg,114,84,yeast,19,22,63,78
particle-255.jpg,294,340,particle,32,300,104,340
particle-255.jpg,294,340,particle,61,33,263,244
particle-255.jpg,294,340,particle,179,65,252,155
particle-29.jpg,220,138,particle,42,21,150,124
particle-457.jpg,518,496,particle,112,66,228,113
particle-457.jpg,518,496,particle,39,122,489,409
particle-406.jpg,668,720,particle,148,50,473,611
yeast-803.jpg,92,70,yeast,4,6,84,58
yeast-507.jpg,200,196,yeast,75,95,126,125
yeast-115.jpg,292,270,yeast,53,78,170,184
yeast-115.jpg,292,270,yeast,186,138,233,186
yeast-115.jpg,292,270,yeast,83,24,151,94
yeast-115.jpg,292,270,yeast,57,214,96,270
yeast-115.jpg,292,270,yeast,136,243,199,270
yeast-115.jpg,292,270,yeast,249,8,275,40
particle-118.jpg,346,344,particle,72,55,300,224
particle-118.jpg,346,344,particle,95,232,176,287
yeast-672.jpg,106,46,yeast,4,7,40,35
particle-1004.jpg,148,104,particle,51,13,114,84
particle-947.jpg,504,476,particle,38,16,483,341
particle-947.jpg,504,476,particle,287,343,445,445
particle-947.jpg,504,476,particle,55,278,173,383
particle-947.jpg,504,476,particle,11,360,172,464
particle-1012.jpg,226,192,particle,43,17,188,146
particle-1012.jpg,226,192,particle,4,92,40,140
particle-1012.jpg,226,192,particle,34,151,63,178
particle-1012.jpg,226,192,particle,168,70,218,103
particle-1012.jpg,226,192,particle,181,118,209,148
particle-467.jpg,500,456,particle,73,157,273,334
particle-467.jpg,500,456,particle,288,73,428,336
particle-467.jpg,500,456,particle,232,25,294,86
yeast-90.jpg,96,76,yeast,20,18,44,42
particle-780.jpg,334,280,particle,91,81,163,129
particle-780.jpg,334,280,particle,129,130,189,216
particle-780.jpg,334,280,particle,233,125,306,179
yeast-230.jpg,136,148,yeast,3,43,26,65
yeast-230.jpg,136,148,yeast,9,69,37,88
yeast-230.jpg,136,148,yeast,52,73,76,93
yeast-230.jpg,136,148,yeast,124,48,136,87
yeast-294.jpg,120,94,yeast,25,26,66,56
yeast-125.jpg,62,38,yeast,5,1,38,22
yeast-174.jpg,112,112,yeast,40,45,74,72
particle-734.jpg,692,468,particle,26,43,585,355
particle-734.jpg,692,468,particle,172,274,281,362
particle-734.jpg,692,468,particle,277,416,376,465
particle-734.jpg,692,468,particle,625,139,684,210
yeast-388.jpg,138,112,yeast,43,30,73,60
particle-530.jpg,310,252,particle,79,49,206,141
particle-530.jpg,310,252,particle,174,5,257,44
particle-530.jpg,310,252,particle,2,167,46,242
particle-564.jpg,224,360,particle,71,17,165,110
particle-564.jpg,224,360,particle,35,135,217,321
particle-652.jpg,670,406,particle,77,57,342,222
particle-652.jpg,670,406,particle,168,234,326,330
particle-652.jpg,670,406,particle,325,235,430,341
particle-652.jpg,670,406,particle,322,125,443,227
particle-652.jpg,670,406,particle,447,107,646,198
particle-699.jpg,212,120,particle,8,4,181,81
particle-699.jpg,212,120,particle,142,5,176,28
particle-268.jpg,246,226,particle,154,35,188,58
particle-268.jpg,246,226,particle,72,52,241,212
particle-268.jpg,246,226,particle,179,188,242,226
particle-599.jpg,636,472,particle,99,23,451,301
particle-599.jpg,636,472,particle,495,188,582,254
particle-599.jpg,636,472,particle,476,310,547,378
particle-599.jpg,636,472,particle,595,27,636,86
particle-59.jpg,312,168,particle,78,44,183,142
yeast-139.jpg,198,228,yeast,59,17,124,51
yeast-139.jpg,198,228,yeast,37,50,152,170
yeast-139.jpg,198,228,yeast,105,128,161,166
yeast-139.jpg,198,228,yeast,83,167,124,200
yeast-238.jpg,188,190,yeast,11,35,43,72
yeast-238.jpg,188,190,yeast,61,8,103,68
yeast-238.jpg,188,190,yeast,40,65,157,138
yeast-238.jpg,188,190,yeast,61,133,101,165
yeast-238.jpg,188,190,yeast,6,116,34,150
particle-414.jpg,452,468,particle,11,82,216,230
particle-414.jpg,452,468,particle,179,39,442,239
particle-414.jpg,452,468,particle,29,195,284,468
particle-414.jpg,452,468,particle,324,321,426,435
yeast-754.jpg,102,80,yeast,28,13,83,57
yeast-149.jpg,58,80,yeast,6,19,52,73
particle-120.jpg,452,450,particle,31,40,283,174
particle-120.jpg,452,450,particle,66,99,331,390
yeast-982.jpg,94,92,yeast,29,25,69,67
yeast-141.jpg,70,52,yeast,4,1,37,26
particle-443.jpg,350,308,particle,47,25,220,274
particle-443.jpg,350,308,particle,184,245,266,297
particle-256.jpg,474,500,particle,97,113,172,260
particle-256.jpg,474,500,particle,266,118,449,328
particle-256.jpg,474,500,particle,143,172,399,490
particle-256.jpg,474,500,particle,218,1,315,55
particle-256.jpg,474,500,particle,1,134,50,214
yeast-308.jpg,72,68,yeast,26,13,71,49
particle-1038.jpg,638,580,particle,24,65,578,459
particle-1038.jpg,638,580,particle,388,433,564,569
yeast-570.jpg,52,136,yeast,1,26,43,105
particle-739.jpg,500,646,particle,113,32,429,217
particle-739.jpg,500,646,particle,71,173,452,419
particle-739.jpg,500,646,particle,40,349,336,571
particle-397.jpg,590,530,particle,79,195,251,342
particle-397.jpg,590,530,particle,205,169,553,419
particle-829.jpg,262,220,particle,86,28,189,147
particle-829.jpg,262,220,particle,170,95,225,147
particle-918.jpg,994,830,particle,102,1,540,368
particle-918.jpg,994,830,particle,396,70,947,781
particle-918.jpg,994,830,particle,46,438,329,639
particle-918.jpg,994,830,particle,14,717,331,830
particle-918.jpg,994,830,particle,872,13,994,331
particle-772.jpg,670,404,particle,47,79,261,316
particle-772.jpg,670,404,particle,239,13,605,343
particle-328.jpg,234,236,particle,55,29,214,150
particle-328.jpg,234,236,particle,134,162,169,193
particle-60.jpg,372,280,particle,6,12,287,265
particle-89.jpg,364,238,particle,25,66,202,212
particle-89.jpg,364,238,particle,254,121,321,204
particle-89.jpg,364,238,particle,323,70,353,146
particle-522.jpg,402,308,particle,133,36,350,285
particle-522.jpg,402,308,particle,1,77,76,132
particle-522.jpg,402,308,particle,8,245,52,281
particle-522.jpg,402,308,particle,61,267,111,298
particle-613.jpg,474,328,particle,60,52,136,88
particle-613.jpg,474,328,particle,142,118,225,184
particle-613.jpg,474,328,particle,114,165,318,277
particle-613.jpg,474,328,particle,172,68,313,158
particle-613.jpg,474,328,particle,263,11,354,77
particle-613.jpg,474,328,particle,370,24,440,108
particle-613.jpg,474,328,particle,406,272,451,322
particle-834.jpg,358,394,particle,1,192,103,268
particle-834.jpg,358,394,particle,115,213,177,281
particle-834.jpg,358,394,particle,159,96,358,339
yeast-752.jpg,118,84,yeast,27,10,57,35
yeast-752.jpg,118,84,yeast,43,32,97,73
yeast-529.jpg,44,62,yeast,6,26,41,62
yeast-942.jpg,106,88,yeast,6,2,76,53
yeast-77.jpg,146,128,yeast,5,21,77,99
yeast-655.jpg,74,58,yeast,8,20,41,51
yeast-295.jpg,90,84,yeast,23,29,80,67
yeast-237.jpg,266,312,yeast,62,19,157,110
yeast-237.jpg,266,312,yeast,145,63,264,220
yeast-237.jpg,266,312,yeast,45,137,206,283
yeast-237.jpg,266,312,yeast,23,257,87,300
particle-526.jpg,266,238,particle,36,65,173,177
particle-526.jpg,266,238,particle,105,7,216,121
particle-526.jpg,266,238,particle,81,185,178,238
yeast-595.jpg,74,120,yeast,1,3,26,25
particle-286.jpg,410,386,particle,89,191,130,247
particle-286.jpg,410,386,particle,162,38,228,113
particle-286.jpg,410,386,particle,164,131,353,371
yeast-802.jpg,96,60,yeast,26,9,56,48
yeast-278.jpg,160,152,yeast,20,22,50,54
yeast-278.jpg,160,152,yeast,61,36,113,83
yeast-278.jpg,160,152,yeast,127,59,160,102
yeast-278.jpg,160,152,yeast,14,131,46,152
particle-476.jpg,314,310,particle,227,48,287,107
particle-476.jpg,314,310,particle,157,70,243,121
particle-476.jpg,314,310,particle,81,121,249,238
particle-476.jpg,314,310,particle,275,148,306,189
particle-476.jpg,314,310,particle,272,274,313,309
particle-373.jpg,444,400,particle,99,81,178,173
particle-373.jpg,444,400,particle,215,58,304,122
particle-373.jpg,444,400,particle,155,128,271,268
particle-373.jpg,444,400,particle,397,108,432,197
particle-373.jpg,444,400,particle,3,1,85,44
particle-354.jpg,568,478,particle,71,40,217,168
particle-354.jpg,568,478,particle,151,121,335,342
particle-354.jpg,568,478,particle,180,395,272,478
yeast-48.jpg,184,186,yeast,31,119,90,162
particle-465.jpg,386,326,particle,144,62,263,223
particle-465.jpg,386,326,particle,2,22,64,102
particle-465.jpg,386,326,particle,83,88,120,124
particle-593.jpg,268,318,particle,19,60,42,82
particle-593.jpg,268,318,particle,57,56,121,95
particle-593.jpg,268,318,particle,95,78,252,223
particle-593.jpg,268,318,particle,51,210,138,284
yeast-506.jpg,102,114,yeast,7,35,90,91
yeast-521.jpg,158,134,yeast,2,84,36,118
yeast-521.jpg,158,134,yeast,48,3,138,89
particle-81.jpg,636,654,particle,113,99,513,413
particle-81.jpg,636,654,particle,320,415,531,588
particle-81.jpg,636,654,particle,131,401,285,516
particle-986.jpg,218,152,particle,29,25,91,127
particle-986.jpg,218,152,particle,85,11,183,131
particle-986.jpg,218,152,particle,13,1,41,13
particle-986.jpg,218,152,particle,31,134,52,151
particle-1009.jpg,624,400,particle,114,56,624,308
particle-1009.jpg,624,400,particle,76,315,241,400
particle-1009.jpg,624,400,particle,279,307,360,400
particle-1009.jpg,624,400,particle,429,346,468,400
particle-401.jpg,540,582,particle,99,39,470,443
particle-401.jpg,540,582,particle,259,307,388,408
particle-401.jpg,540,582,particle,59,235,255,383
particle-401.jpg,540,582,particle,387,148,470,256
yeast-875.jpg,132,80,yeast,64,56,103,73
particle-330.jpg,248,244,particle,77,80,197,183
particle-330.jpg,248,244,particle,221,7,248,98
yeast-884.jpg,98,92,yeast,53,55,75,77
yeast-884.jpg,98,92,yeast,9,33,39,70
yeast-884.jpg,98,92,yeast,35,23,86,51
particle-962.jpg,222,206,particle,5,41,58,107
particle-962.jpg,222,206,particle,55,26,222,175
particle-962.jpg,222,206,particle,90,5,190,48
particle-962.jpg,222,206,particle,17,127,69,189
yeast-601.jpg,202,152,yeast,54,32,170,135
particle-620.jpg,404,248,particle,81,47,275,206
particle-620.jpg,404,248,particle,216,19,285,57
particle-620.jpg,404,248,particle,339,38,398,84
particle-620.jpg,404,248,particle,277,2,328,27
yeast-909.jpg,90,64,yeast,20,6,84,55
yeast-766.jpg,144,94,yeast,9,5,97,69
particle-804.jpg,118,96,particle,13,5,77,51
particle-967.jpg,326,290,particle,19,18,98,136
particle-967.jpg,326,290,particle,110,25,169,70
particle-967.jpg,326,290,particle,103,70,173,212
particle-967.jpg,326,290,particle,113,33,259,222
particle-967.jpg,326,290,particle,262,158,304,199
particle-967.jpg,326,290,particle,15,218,60,254
particle-967.jpg,326,290,particle,128,240,158,262
yeast-482.jpg,128,132,yeast,12,10,48,53
yeast-482.jpg,128,132,yeast,60,25,88,50
yeast-985.jpg,136,150,yeast,43,12,127,54
yeast-985.jpg,136,150,yeast,24,51,59,85
yeast-989.jpg,80,82,yeast,19,23,66,64
particle-39.jpg,242,206,particle,32,20,166,135
yeast-79.jpg,112,124,yeast,31,35,91,87
particle-1053.jpg,350,386,particle,1,82,220,325
particle-1053.jpg,350,386,particle,243,311,294,386
yeast-193.jpg,200,204,yeast,46,9,136,107
yeast-193.jpg,200,204,yeast,58,132,90,161
yeast-193.jpg,200,204,yeast,123,148,150,170
yeast-193.jpg,200,204,yeast,71,107,99,126
yeast-193.jpg,200,204,yeast,5,2,32,26
yeast-193.jpg,200,204,yeast,158,1,184,30
yeast-193.jpg,200,204,yeast,136,188,155,204
particle-44.jpg,524,352,particle,13,24,469,290
particle-44.jpg,524,352,particle,337,152,467,286
yeast-216.jpg,100,116,yeast,43,42,64,64
yeast-216.jpg,100,116,yeast,4,50,31,78
particle-714.jpg,238,224,particle,26,10,205,192
particle-753.jpg,538,558,particle,82,83,424,488
particle-753.jpg,538,558,particle,172,108,235,176
particle-753.jpg,538,558,particle,51,27,129,69
yeast-577.jpg,180,190,yeast,138,28,169,74
yeast-296.jpg,90,58,yeast,13,13,51,38
particle-945.jpg,200,316,particle,74,31,188,199
particle-945.jpg,200,316,particle,53,144,125,239
yeast-271.jpg,88,66,yeast,3,3,32,34
particle-396.jpg,456,402,particle,72,11,422,343
particle-396.jpg,456,402,particle,83,305,219,402
particle-211.jpg,644,574,particle,362,79,636,379
particle-211.jpg,644,574,particle,173,161,497,549
particle-211.jpg,644,574,particle,320,125,404,206
particle-211.jpg,644,574,particle,4,468,54,538
particle-211.jpg,644,574,particle,545,469,622,547
particle-1041.jpg,436,328,particle,14,26,383,283
particle-842.jpg,360,288,particle,19,44,179,135
particle-842.jpg,360,288,particle,82,134,192,221
particle-842.jpg,360,288,particle,162,27,347,210
yeast-188.jpg,114,112,yeast,13,23,85,68
particle-570.jpg,258,220,particle,58,31,213,157
yeast-779.jpg,64,80,yeast,2,31,55,71
particle-278.jpg,306,288,particle,74,22,130,67
particle-278.jpg,306,288,particle,117,76,277,270
particle-278.jpg,306,288,particle,207,30,246,77
particle-278.jpg,306,288,particle,251,100,283,133
particle-370.jpg,708,680,particle,150,446,328,582
particle-370.jpg,708,680,particle,267,220,612,497
particle-370.jpg,708,680,particle,48,39,175,139
particle-370.jpg,708,680,particle,203,25,344,165
particle-370.jpg,708,680,particle,158,143,326,327
particle-370.jpg,708,680,particle,561,491,653,591
particle-653.jpg,400,400,particle,104,121,195,177
particle-653.jpg,400,400,particle,184,116,398,382
particle-653.jpg,400,400,particle,65,322,203,400
particle-949.jpg,406,524,particle,22,10,359,374
particle-949.jpg,406,524,particle,226,332,333,426
particle-949.jpg,406,524,particle,75,374,272,522
particle-949.jpg,406,524,particle,350,448,406,516
yeast-89.jpg,224,198,yeast,61,32,129,97
yeast-1049.jpg,66,92,yeast,20,32,60,75
particle-646.jpg,402,432,particle,81,78,185,180
particle-646.jpg,402,432,particle,163,57,361,289
particle-646.jpg,402,432,particle,164,300,325,432
particle-646.jpg,402,432,particle,33,241,129,308
particle-646.jpg,402,432,particle,332,326,378,390
yeast-56.jpg,240,264,yeast,52,55,167,152
particle-386.jpg,390,358,particle,67,13,222,145
particle-386.jpg,390,358,particle,190,38,319,188
particle-122.jpg,540,542,particle,260,66,332,136
particle-122.jpg,540,542,particle,85,148,445,414
particle-358.jpg,266,376,particle,43,72,145,139
particle-358.jpg,266,376,particle,201,81,258,146
particle-358.jpg,266,376,particle,52,124,229,321
particle-331.jpg,340,328,particle,39,69,256,306
particle-331.jpg,340,328,particle,162,243,258,314
particle-928.jpg,448,334,particle,7,24,441,231
particle-928.jpg,448,334,particle,10,212,138,323
particle-928.jpg,448,334,particle,338,1,442,33
particle-928.jpg,448,334,particle,220,249,444,328
yeast-23.jpg,130,156,yeast,21,44,88,108
yeast-900.jpg,108,74,yeast,21,17,49,48
yeast-900.jpg,108,74,yeast,45,45,75,64
yeast-940.jpg,72,84,yeast,9,7,42,56
particle-85.jpg,500,398,particle,83,133,341,335
particle-85.jpg,500,398,particle,369,21,485,136
yeast-728.jpg,148,72,yeast,17,9,58,42
yeast-1053.jpg,80,90,yeast,21,1,46,23
yeast-1053.jpg,80,90,yeast,2,36,73,83
particle-529.jpg,230,168,particle,32,18,155,117
particle-529.jpg,230,168,particle,117,112,167,164
yeast-986.jpg,204,218,yeast,16,8,166,160
particle-697.jpg,344,378,particle,12,17,74,78
particle-697.jpg,344,378,particle,52,38,297,167
particle-697.jpg,344,378,particle,227,183,317,276
particle-697.jpg,344,378,particle,1,153,187,322
particle-500.jpg,516,434,particle,74,69,402,433
particle-500.jpg,516,434,particle,237,3,329,53
particle-500.jpg,516,434,particle,463,84,516,215
particle-19.jpg,234,194,particle,38,50,69,110
particle-19.jpg,234,194,particle,68,51,156,156
particle-19.jpg,234,194,particle,173,54,205,80
particle-19.jpg,234,194,particle,161,136,193,150
yeast-971.jpg,94,94,yeast,24,25,73,62
particle-509.jpg,272,176,particle,94,48,154,119
particle-509.jpg,272,176,particle,128,12,197,72
particle-509.jpg,272,176,particle,114,128,147,164
yeast-890.jpg,140,124,yeast,43,46,93,74
particle-311.jpg,220,234,particle,69,19,118,96
particle-311.jpg,220,234,particle,109,44,207,187
particle-311.jpg,220,234,particle,112,138,168,197
particle-311.jpg,220,234,particle,1,102,57,171
particle-451.jpg,188,300,particle,41,85,129,196
particle-451.jpg,188,300,particle,95,14,159,67
particle-451.jpg,188,300,particle,5,44,64,109
particle-451.jpg,188,300,particle,30,214,84,253
particle-938.jpg,452,510,particle,66,19,221,146
particle-938.jpg,452,510,particle,72,51,424,354
particle-938.jpg,452,510,particle,109,339,295,487
particle-938.jpg,452,510,particle,20,293,115,382
particle-938.jpg,452,510,particle,37,134,115,227
yeast-798.jpg,124,120,yeast,29,27,59,58
yeast-798.jpg,124,120,yeast,68,30,119,92
particle-450.jpg,404,286,particle,62,56,344,229
particle-450.jpg,404,286,particle,291,45,402,125
particle-450.jpg,404,286,particle,73,38,191,205
particle-625.jpg,228,244,particle,76,88,220,235
particle-625.jpg,228,244,particle,175,16,214,55
yeast-573.jpg,146,142,yeast,5,6,68,84
yeast-765.jpg,88,66,yeast,18,6,52,41
yeast-459.jpg,200,218,yeast,85,46,142,112
yeast-459.jpg,200,218,yeast,113,161,151,200
yeast-459.jpg,200,218,yeast,118,3,159,27
yeast-549.jpg,212,174,yeast,22,15,96,71
yeast-549.jpg,212,174,yeast,83,24,154,93
yeast-549.jpg,212,174,yeast,68,81,155,171
particle-79.jpg,252,148,particle,51,33,156,110
particle-79.jpg,252,148,particle,143,3,172,19
particle-6.jpg,104,104,particle,20,8,76,54
particle-6.jpg,104,104,particle,26,72,48,89
particle-821.jpg,382,314,particle,96,62,247,218
particle-821.jpg,382,314,particle,298,70,347,131
yeast-530.jpg,102,124,yeast,37,37,102,77
yeast-555.jpg,188,160,yeast,67,28,171,157
yeast-630.jpg,164,82,yeast,47,21,104,60
yeast-796.jpg,102,100,yeast,14,24,96,88
particle-737.jpg,216,188,particle,42,42,152,161
particle-484.jpg,398,274,particle,143,83,329,234
particle-484.jpg,398,274,particle,353,140,398,199
particle-909.jpg,222,238,particle,19,15,180,154
particle-909.jpg,222,238,particle,22,128,179,212
particle-909.jpg,222,238,particle,184,58,222,113
particle-1007.jpg,334,310,particle,102,23,271,163
particle-1007.jpg,334,310,particle,38,148,272,282
yeast-493.jpg,98,88,yeast,23,17,64,50
particle-144.jpg,172,152,particle,52,63,127,133
particle-86.jpg,384,336,particle,136,61,222,95
particle-86.jpg,384,336,particle,97,88,264,208
particle-86.jpg,384,336,particle,252,101,343,273
yeast-40.jpg,142,98,yeast,23,25,86,78
particle-705.jpg,202,148,particle,26,2,185,131
particle-705.jpg,202,148,particle,183,98,200,142
particle-705.jpg,202,148,particle,1,1,29,16
yeast-130.jpg,106,98,yeast,28,31,71,80
particle-781.jpg,498,462,particle,156,218,312,333
particle-781.jpg,498,462,particle,55,120,131,241
particle-781.jpg,498,462,particle,107,46,336,226
particle-761.jpg,246,256,particle,29,46,163,179
particle-187.jpg,330,312,particle,57,36,276,240
particle-187.jpg,330,312,particle,193,38,282,132
yeast-51.jpg,158,150,yeast,33,51,103,120
yeast-281.jpg,90,98,yeast,24,36,63,71
particle-107.jpg,138,258,particle,33,23,120,94
particle-107.jpg,138,258,particle,35,85,116,178
particle-107.jpg,138,258,particle,46,187,87,224
particle-925.jpg,644,756,particle,57,43,602,696
particle-466.jpg,260,236,particle,124,66,207,136
particle-466.jpg,260,236,particle,141,145,199,203
particle-466.jpg,260,236,particle,1,121,26,143
particle-466.jpg,260,236,particle,47,207,86,234
yeast-148.jpg,104,86,yeast,42,33,69,64
particle-866.jpg,172,206,particle,10,10,148,142
particle-221.jpg,182,182,particle,7,20,101,119
particle-221.jpg,182,182,particle,84,44,158,120
particle-221.jpg,182,182,particle,100,125,138,149
particle-221.jpg,182,182,particle,106,15,128,30
particle-738.jpg,688,462,particle,26,12,322,212
particle-738.jpg,688,462,particle,244,118,472,332
particle-738.jpg,688,462,particle,438,14,678,282
yeast-409.jpg,210,190,yeast,90,20,137,58
yeast-409.jpg,210,190,yeast,186,26,210,58
yeast-409.jpg,210,190,yeast,64,75,153,169
particle-533.jpg,478,370,particle,84,6,185,55
particle-533.jpg,478,370,particle,84,81,438,311
particle-533.jpg,478,370,particle,356,44,454,201
particle-555.jpg,320,248,particle,36,64,99,110
particle-555.jpg,320,248,particle,1,147,48,213
particle-555.jpg,320,248,particle,88,49,246,188
particle-34.jpg,350,310,particle,37,29,295,261
particle-231.jpg,354,282,particle,7,9,334,218
particle-231.jpg,354,282,particle,238,153,300,212
particle-61.jpg,254,164,particle,42,42,139,131
yeast-850.jpg,230,218,yeast,38,30,60,49
yeast-850.jpg,230,218,yeast,123,64,194,131
yeast-850.jpg,230,218,yeast,78,93,98,119
yeast-850.jpg,230,218,yeast,15,147,58,184
yeast-850.jpg,230,218,yeast,65,146,89,164
yeast-850.jpg,230,218,yeast,85,177,104,191
yeast-850.jpg,230,218,yeast,129,147,153,169
particle-143.jpg,220,188,particle,38,46,191,136
particle-111.jpg,310,254,particle,37,52,153,195
yeast-830.jpg,84,56,yeast,30,11,68,43
particle-348.jpg,504,472,particle,45,21,173,116
particle-348.jpg,504,472,particle,164,16,409,343
particle-348.jpg,504,472,particle,381,339,465,417
particle-348.jpg,504,472,particle,18,181,122,257
yeast-337.jpg,58,78,yeast,11,46,40,70
particle-455.jpg,224,164,particle,74,37,156,96
particle-455.jpg,224,164,particle,7,121,51,150
yeast-159.jpg,108,72,yeast,13,19,47,47
yeast-1017.jpg,84,74,yeast,5,15,48,55
yeast-129.jpg,124,108,yeast,47,35,90,81
yeast-440.jpg,96,80,yeast,38,28,71,58
particle-314.jpg,298,176,particle,35,21,197,145
particle-196.jpg,214,186,particle,48,27,179,130
particle-196.jpg,214,186,particle,48,114,177,186
particle-196.jpg,214,186,particle,187,99,210,136
yeast-10.jpg,270,272,yeast,120,67,191,170
yeast-10.jpg,270,272,yeast,137,118,188,172
particle-884.jpg,206,150,particle,44,21,172,125
particle-818.jpg,202,172,particle,35,19,145,129
particle-818.jpg,202,172,particle,106,136,132,157
yeast-310.jpg,68,94,yeast,8,31,52,72
yeast-954.jpg,50,52,yeast,1,8,49,43
yeast-391.jpg,144,110,yeast,37,33,73,65
particle-617.jpg,288,242,particle,135,27,267,185
yeast-962.jpg,68,58,yeast,18,11,53,43
particle-96.jpg,252,256,particle,45,54,95,109
particle-96.jpg,252,256,particle,88,28,173,128
particle-96.jpg,252,256,particle,66,126,178,186
yeast-532.jpg,66,100,yeast,23,38,53,76
particle-229.jpg,224,214,particle,30,40,70,67
particle-229.jpg,224,214,particle,19,63,224,206
particle-229.jpg,224,214,particle,187,173,217,201
yeast-267.jpg,62,70,yeast,1,24,33,57
yeast-267.jpg,62,70,yeast,3,1,23,11
yeast-801.jpg,108,82,yeast,11,10,75,52
yeast-858.jpg,66,76,yeast,8,13,55,58
particle-869.jpg,164,204,particle,28,61,116,158
yeast-442.jpg,118,184,yeast,17,79,65,161
yeast-701.jpg,118,84,yeast,38,14,85,60
yeast-701.jpg,118,84,yeast,16,44,53,71
particle-695.jpg,654,336,particle,63,16,625,285
particle-695.jpg,654,336,particle,192,231,381,312
particle-695.jpg,654,336,particle,316,8,411,78
particle-695.jpg,654,336,particle,11,6,93,66
particle-514.jpg,588,490,particle,96,105,577,475
particle-345.jpg,464,416,particle,94,93,405,356
particle-345.jpg,464,416,particle,301,71,371,146
particle-345.jpg,464,416,particle,388,228,464,301
yeast-969.jpg,82,102,yeast,20,38,60,68
particle-931.jpg,242,396,particle,9,20,240,201
particle-931.jpg,242,396,particle,31,202,213,376
particle-162.jpg,414,330,particle,146,74,268,202
particle-162.jpg,414,330,particle,231,36,274,59
particle-162.jpg,414,330,particle,232,177,322,219
particle-318.jpg,694,756,particle,41,126,631,601
particle-318.jpg,694,756,particle,204,8,531,176
particle-318.jpg,694,756,particle,331,611,630,743
yeast-723.jpg,336,228,yeast,25,14,312,217
yeast-723.jpg,336,228,yeast,2,155,39,191
yeast-723.jpg,336,228,yeast,300,93,336,144
yeast-723.jpg,336,228,yeast,245,57,281,102
yeast-546.jpg,122,124,yeast,19,22,114,111
yeast-546.jpg,122,124,yeast,11,2,46,18
yeast-546.jpg,122,124,yeast,63,8,90,41
particle-281.jpg,198,232,particle,9,48,144,183
particle-281.jpg,198,232,particle,158,32,183,69
particle-281.jpg,198,232,particle,170,100,198,122
particle-35.jpg,318,304,particle,10,20,260,259
particle-805.jpg,142,70,particle,20,4,106,56
particle-718.jpg,152,166,particle,22,10,140,101
particle-718.jpg,152,166,particle,35,101,86,143
yeast-793.jpg,68,104,yeast,22,39,55,81
yeast-449.jpg,162,162,yeast,45,11,119,71
yeast-449.jpg,162,162,yeast,8,85,37,113
yeast-449.jpg,162,162,yeast,30,115,60,143
yeast-891.jpg,138,58,yeast,21,10,57,33
particle-259.jpg,356,336,particle,27,34,73,80
particle-259.jpg,356,336,particle,216,40,282,100
particle-259.jpg,356,336,particle,66,19,234,116
particle-259.jpg,356,336,particle,98,28,248,192
particle-259.jpg,356,336,particle,102,154,282,291
particle-259.jpg,356,336,particle,27,282,174,330
particle-299.jpg,674,386,particle,27,47,557,386
particle-299.jpg,674,386,particle,498,2,602,91
yeast-260.jpg,70,68,yeast,5,9,49,46
yeast-955.jpg,50,52,yeast,4,6,33,36
yeast-445.jpg,84,126,yeast,38,53,75,81
yeast-445.jpg,84,126,yeast,1,91,21,116
particle-592.jpg,234,248,particle,37,7,58,29
particle-592.jpg,234,248,particle,82,43,214,222
particle-592.jpg,234,248,particle,186,103,219,136
particle-477.jpg,428,414,particle,99,83,196,204
particle-477.jpg,428,414,particle,200,54,387,377
particle-477.jpg,428,414,particle,60,221,143,288
